is_canceled,deposit_type,lead_time,country
0,No Deposit,33,PRT
0,No Deposit,48,GBR
0,No Deposit,28,PRT
0,No Deposit,28,POL
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,36,DEU
0,No Deposit,54,GBR
0,No Deposit,14,DEU
0,No Deposit,4,GBR
0,No Deposit,20,GBR
0,No Deposit,19,rare
0,No Deposit,4,PRT
0,No Deposit,0,ESP
0,No Deposit,30,GBR
0,No Deposit,62,GBR
0,No Deposit,62,PRT
0,No Deposit,61,PRT
0,No Deposit,80,PRT
0,No Deposit,22,rare
0,No Deposit,62,FRA
0,No Deposit,80,DEU
0,No Deposit,80,DEU
0,No Deposit,13,GBR
0,No Deposit,62,rare
0,No Deposit,64,rare
0,No Deposit,66,DEU
0,No Deposit,54,rare
0,No Deposit,29,GBR
0,No Deposit,1,FRA
0,No Deposit,13,GBR
0,No Deposit,43,GBR
0,No Deposit,37,PRT
0,No Deposit,162,GBR
0,No Deposit,17,ESP
0,No Deposit,17,rare
0,No Deposit,32,FRA
0,No Deposit,251,DEU
0,No Deposit,15,FRA
0,No Deposit,182,DEU
0,No Deposit,15,PRT
0,No Deposit,17,FRA
0,No Deposit,35,BEL
0,No Deposit,29,PRT
0,No Deposit,244,PRT
0,No Deposit,336,DEU
0,No Deposit,128,DEU
0,No Deposit,12,PRT
0,No Deposit,95,GBR
0,No Deposit,58,rare
0,No Deposit,58,rare
0,No Deposit,1,rare
0,No Deposit,336,DEU
0,No Deposit,75,BEL
0,No Deposit,0,PRT
0,No Deposit,14,PRT
0,No Deposit,16,PRT
0,No Deposit,95,IRL
0,No Deposit,22,GBR
0,No Deposit,35,GBR
0,No Deposit,20,DEU
0,No Deposit,80,PRT
0,No Deposit,24,PRT
0,No Deposit,16,ESP
0,No Deposit,107,DEU
0,No Deposit,108,DEU
0,No Deposit,6,PRT
0,No Deposit,83,rare
0,No Deposit,42,rare
0,No Deposit,3,GBR
0,No Deposit,3,PRT
0,No Deposit,147,rare
0,No Deposit,31,rare
0,No Deposit,55,CHE
0,No Deposit,7,PRT
0,No Deposit,3,PRT
0,No Deposit,11,PRT
0,No Deposit,11,PRT
0,No Deposit,25,PRT
0,No Deposit,1,PRT
0,No Deposit,1,rare
0,No Deposit,23,ESP
0,No Deposit,220,IRL
0,No Deposit,116,GBR
0,No Deposit,28,rare
0,No Deposit,33,PRT
0,No Deposit,188,GBR
0,No Deposit,40,BEL
0,No Deposit,33,PRT
0,No Deposit,21,rare
0,No Deposit,0,PRT
0,No Deposit,218,PRT
0,No Deposit,25,GBR
0,No Deposit,18,FRA
0,No Deposit,2,PRT
0,No Deposit,10,PRT
0,No Deposit,65,BEL
0,No Deposit,65,FRA
0,No Deposit,0,USA
0,No Deposit,108,rare
0,No Deposit,244,PRT
0,No Deposit,32,PRT
0,No Deposit,32,DEU
0,No Deposit,65,FRA
0,No Deposit,12,rare
0,No Deposit,16,FRA
0,No Deposit,0,PRT
0,No Deposit,22,FRA
0,No Deposit,62,BEL
0,No Deposit,40,BEL
0,No Deposit,40,PRT
0,No Deposit,35,ESP
0,No Deposit,35,DEU
0,No Deposit,24,rare
0,No Deposit,12,FRA
0,No Deposit,28,rare
0,No Deposit,84,rare
0,No Deposit,220,DEU
0,No Deposit,213,DEU
0,No Deposit,18,GBR
0,No Deposit,55,FRA
0,No Deposit,212,GBR
0,No Deposit,22,GBR
0,No Deposit,34,rare
0,No Deposit,200,rare
0,No Deposit,76,USA
0,No Deposit,11,PRT
0,No Deposit,22,FRA
0,No Deposit,212,GBR
0,No Deposit,31,PRT
0,No Deposit,86,GBR
0,No Deposit,62,DEU
0,No Deposit,35,ESP
0,No Deposit,36,FRA
0,No Deposit,58,GBR
0,No Deposit,0,PRT
0,No Deposit,58,IRL
0,No Deposit,58,IRL
0,No Deposit,23,DEU
0,No Deposit,27,rare
0,No Deposit,13,PRT
0,No Deposit,26,FRA
0,No Deposit,33,PRT
0,No Deposit,23,rare
0,No Deposit,91,GBR
0,No Deposit,92,GBR
0,No Deposit,33,PRT
0,No Deposit,57,USA
0,No Deposit,36,DEU
0,No Deposit,36,DEU
0,No Deposit,36,DEU
0,No Deposit,8,rare
0,No Deposit,45,rare
0,No Deposit,85,rare
0,No Deposit,36,DEU
0,No Deposit,0,rare
0,No Deposit,36,DEU
0,No Deposit,36,DEU
0,No Deposit,33,DEU
0,No Deposit,29,PRT
0,No Deposit,22,BEL
0,No Deposit,213,rare
0,No Deposit,58,BEL
0,No Deposit,160,CHE
0,No Deposit,114,BEL
0,No Deposit,60,PRT
0,No Deposit,60,PRT
0,No Deposit,9,PRT
0,No Deposit,236,GBR
0,No Deposit,236,GBR
0,No Deposit,48,FRA
0,No Deposit,236,GBR
0,No Deposit,40,rare
0,No Deposit,206,FRA
0,No Deposit,18,GBR
0,No Deposit,64,USA
0,No Deposit,64,PRT
0,No Deposit,0,BEL
0,No Deposit,2,PRT
0,No Deposit,54,rare
0,No Deposit,36,CHE
0,No Deposit,120,rare
0,No Deposit,120,rare
0,No Deposit,98,PRT
0,No Deposit,4,CHE
0,No Deposit,36,FRA
0,No Deposit,133,ARG
0,No Deposit,1,rare
0,No Deposit,1,rare
0,No Deposit,2,PRT
0,No Deposit,78,USA
0,No Deposit,11,PRT
0,No Deposit,328,DEU
0,No Deposit,7,rare
0,No Deposit,1,CHE
0,No Deposit,100,rare
0,No Deposit,328,FRA
0,No Deposit,328,FRA
0,No Deposit,100,rare
0,No Deposit,100,rare
0,No Deposit,100,rare
0,No Deposit,328,rare
0,No Deposit,100,rare
0,No Deposit,100,rare
0,No Deposit,100,PRT
0,No Deposit,100,rare
0,No Deposit,100,PRT
0,No Deposit,245,rare
0,No Deposit,328,FRA
0,No Deposit,1,GBR
0,No Deposit,130,rare
0,No Deposit,130,rare
0,No Deposit,193,rare
0,No Deposit,193,rare
0,No Deposit,166,GBR
0,No Deposit,11,DEU
0,No Deposit,182,GBR
0,No Deposit,328,FRA
0,No Deposit,10,PRT
0,No Deposit,315,GBR
0,No Deposit,1,rare
0,No Deposit,221,DEU
0,No Deposit,75,DEU
0,No Deposit,221,DEU
0,No Deposit,254,GBR
0,No Deposit,1,FRA
0,No Deposit,29,GBR
0,No Deposit,2,rare
0,No Deposit,10,PRT
0,No Deposit,256,GBR
0,No Deposit,196,ESP
0,No Deposit,1,PRT
0,No Deposit,254,PRT
0,No Deposit,254,POL
0,No Deposit,159,DEU
0,No Deposit,159,GBR
0,No Deposit,199,DEU
0,No Deposit,261,rare
0,No Deposit,6,GBR
0,No Deposit,1,USA
0,No Deposit,261,rare
0,No Deposit,0,DEU
0,No Deposit,261,PRT
0,No Deposit,204,PRT
0,No Deposit,193,PRT
0,No Deposit,40,DEU
0,No Deposit,51,DEU
0,No Deposit,193,DEU
0,No Deposit,204,DEU
0,No Deposit,193,DEU
0,No Deposit,0,PRT
0,No Deposit,1,rare
0,No Deposit,105,IRL
0,No Deposit,222,BEL
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,91,rare
0,No Deposit,91,FRA
0,No Deposit,91,FRA
0,No Deposit,91,FRA
0,No Deposit,91,FRA
0,No Deposit,0,PRT
0,No Deposit,247,rare
0,No Deposit,223,PRT
0,No Deposit,91,PRT
0,No Deposit,91,PRT
0,No Deposit,181,PRT
0,No Deposit,91,GBR
0,No Deposit,222,PRT
0,No Deposit,91,FRA
0,No Deposit,22,PRT
0,No Deposit,117,rare
0,No Deposit,0,FRA
0,No Deposit,168,FRA
0,No Deposit,195,rare
0,No Deposit,173,DEU
0,No Deposit,47,USA
0,No Deposit,9,USA
0,No Deposit,281,rare
0,No Deposit,281,rare
0,No Deposit,281,rare
0,No Deposit,281,rare
0,No Deposit,198,rare
0,No Deposit,185,IRL
0,No Deposit,179,IRL
0,No Deposit,179,IRL
0,No Deposit,180,PRT
0,No Deposit,14,ESP
0,No Deposit,133,DEU
0,No Deposit,11,BEL
0,No Deposit,0,PRT
0,No Deposit,121,FRA
0,No Deposit,6,ESP
0,No Deposit,44,DEU
0,No Deposit,305,DEU
0,No Deposit,6,ESP
0,No Deposit,22,rare
0,No Deposit,34,CHE
0,No Deposit,11,FRA
0,No Deposit,33,USA
0,No Deposit,163,BEL
0,No Deposit,26,USA
0,No Deposit,15,GBR
0,No Deposit,29,PRT
0,No Deposit,186,BEL
0,No Deposit,166,BEL
0,No Deposit,175,GBR
0,No Deposit,173,PRT
0,No Deposit,0,BEL
0,No Deposit,10,DEU
0,No Deposit,164,BEL
0,No Deposit,54,GBR
0,No Deposit,188,GBR
0,No Deposit,166,BEL
0,No Deposit,45,GBR
0,No Deposit,214,FRA
0,No Deposit,11,rare
0,No Deposit,19,FRA
0,No Deposit,74,rare
0,No Deposit,225,rare
0,No Deposit,210,rare
0,No Deposit,227,PRT
0,No Deposit,0,DEU
0,No Deposit,51,GBR
0,No Deposit,40,PRT
0,No Deposit,75,rare
0,No Deposit,26,GBR
0,No Deposit,0,USA
0,No Deposit,5,rare
0,No Deposit,5,USA
0,No Deposit,10,FRA
0,No Deposit,17,rare
0,No Deposit,10,ESP
0,No Deposit,16,rare
0,No Deposit,102,rare
0,No Deposit,17,DEU
0,No Deposit,243,DEU
0,No Deposit,24,rare
0,No Deposit,213,BEL
0,No Deposit,42,GBR
0,No Deposit,10,BEL
0,No Deposit,33,GBR
0,No Deposit,9,FRA
0,No Deposit,12,USA
0,No Deposit,5,rare
0,No Deposit,11,DEU
0,No Deposit,7,rare
0,No Deposit,71,rare
0,No Deposit,27,rare
0,No Deposit,21,USA
0,No Deposit,42,GBR
0,No Deposit,16,rare
0,No Deposit,257,DEU
0,No Deposit,36,rare
0,No Deposit,20,USA
0,No Deposit,207,GBR
0,No Deposit,37,DEU
0,No Deposit,89,DEU
0,No Deposit,21,FRA
0,No Deposit,18,ESP
0,No Deposit,57,GBR
0,No Deposit,31,FRA
0,No Deposit,207,DEU
0,No Deposit,109,PRT
0,No Deposit,1,DEU
0,No Deposit,86,rare
0,No Deposit,167,BEL
0,No Deposit,52,BEL
0,No Deposit,1,PRT
1,No Deposit,0,PRT
1,No Deposit,0,PRT
0,No Deposit,159,FRA
0,No Deposit,95,BEL
0,No Deposit,16,CHE
0,No Deposit,18,FRA
0,No Deposit,195,DEU
0,No Deposit,207,rare
0,No Deposit,10,FRA
0,No Deposit,207,rare
0,No Deposit,31,rare
0,No Deposit,34,rare
0,No Deposit,31,DEU
0,No Deposit,31,rare
0,No Deposit,6,rare
0,No Deposit,9,rare
0,No Deposit,201,IRL
0,No Deposit,9,FRA
0,No Deposit,207,rare
0,No Deposit,84,DEU
0,No Deposit,34,ESP
0,No Deposit,26,rare
0,No Deposit,12,rare
0,No Deposit,1,USA
0,No Deposit,37,rare
0,No Deposit,92,IRL
0,No Deposit,91,IRL
0,No Deposit,89,IRL
0,No Deposit,1,PRT
0,No Deposit,31,DEU
0,No Deposit,0,PRT
0,No Deposit,6,rare
0,No Deposit,12,FRA
0,No Deposit,2,FRA
0,No Deposit,6,CHE
0,No Deposit,20,FRA
0,No Deposit,44,DEU
0,No Deposit,0,DEU
0,No Deposit,11,FRA
0,No Deposit,35,rare
0,No Deposit,21,rare
0,No Deposit,11,FRA
0,No Deposit,201,rare
0,No Deposit,0,PRT
0,No Deposit,17,BEL
0,No Deposit,20,ESP
0,No Deposit,150,rare
0,No Deposit,150,rare
0,No Deposit,150,rare
0,No Deposit,38,rare
0,No Deposit,25,rare
0,No Deposit,17,FRA
0,No Deposit,21,rare
0,No Deposit,50,FRA
0,No Deposit,18,FRA
0,No Deposit,26,FRA
0,No Deposit,1,DEU
0,No Deposit,21,rare
0,No Deposit,38,FRA
0,No Deposit,20,FRA
0,No Deposit,26,rare
0,No Deposit,164,USA
0,No Deposit,12,PRT
0,No Deposit,42,rare
0,No Deposit,7,rare
0,No Deposit,3,GBR
0,No Deposit,4,PRT
0,No Deposit,7,rare
0,No Deposit,15,CHE
0,No Deposit,349,PRT
0,No Deposit,49,rare
0,No Deposit,49,rare
0,No Deposit,46,GBR
0,No Deposit,19,FRA
0,No Deposit,115,GBR
0,No Deposit,28,DEU
0,No Deposit,116,GBR
0,No Deposit,29,FRA
0,No Deposit,7,rare
0,No Deposit,16,PRT
0,No Deposit,4,FRA
0,No Deposit,16,GBR
0,No Deposit,39,GBR
0,No Deposit,9,GBR
0,No Deposit,5,PRT
0,No Deposit,2,rare
0,No Deposit,21,rare
0,No Deposit,1,GBR
0,No Deposit,185,USA
0,No Deposit,185,GBR
0,No Deposit,33,FRA
0,No Deposit,17,POL
0,No Deposit,21,FRA
0,No Deposit,20,GBR
0,No Deposit,41,rare
0,No Deposit,0,IRL
0,No Deposit,107,DEU
0,No Deposit,107,DEU
0,No Deposit,23,GBR
0,No Deposit,28,rare
0,No Deposit,0,PRT
0,No Deposit,6,PRT
0,No Deposit,5,PRT
0,No Deposit,222,DEU
0,No Deposit,13,FRA
0,No Deposit,50,BEL
0,No Deposit,0,PRT
0,No Deposit,38,rare
0,No Deposit,111,DEU
0,No Deposit,45,USA
0,No Deposit,7,ESP
0,No Deposit,47,rare
0,No Deposit,3,PRT
0,No Deposit,8,PRT
0,No Deposit,3,PRT
0,No Deposit,35,DEU
0,No Deposit,47,rare
0,No Deposit,30,rare
0,No Deposit,22,FRA
0,No Deposit,37,rare
0,No Deposit,49,USA
0,No Deposit,51,rare
0,No Deposit,19,rare
0,No Deposit,22,FRA
0,No Deposit,215,rare
0,No Deposit,27,BEL
0,No Deposit,50,rare
0,No Deposit,34,FRA
0,No Deposit,34,FRA
0,No Deposit,20,FRA
0,No Deposit,131,FRA
0,No Deposit,31,FRA
0,No Deposit,53,BEL
0,No Deposit,53,BEL
0,No Deposit,140,GBR
0,No Deposit,0,USA
0,No Deposit,0,PRT
0,No Deposit,148,FRA
0,No Deposit,155,GBR
0,No Deposit,127,rare
0,No Deposit,25,FRA
0,No Deposit,127,DEU
0,No Deposit,34,rare
0,No Deposit,44,PRT
0,No Deposit,170,rare
0,No Deposit,28,FRA
0,No Deposit,0,rare
0,No Deposit,259,GBR
0,No Deposit,0,rare
0,No Deposit,163,GBR
0,No Deposit,259,DEU
0,No Deposit,92,rare
0,No Deposit,92,rare
0,No Deposit,16,GBR
0,No Deposit,34,rare
0,No Deposit,21,BEL
0,No Deposit,21,FRA
0,No Deposit,73,GBR
0,No Deposit,166,DEU
0,No Deposit,29,FRA
0,No Deposit,29,FRA
0,No Deposit,29,FRA
0,No Deposit,29,FRA
0,No Deposit,29,GBR
0,No Deposit,29,PRT
0,No Deposit,29,FRA
0,No Deposit,29,GBR
0,No Deposit,51,rare
0,No Deposit,28,BEL
0,No Deposit,21,BEL
0,No Deposit,26,GBR
0,No Deposit,15,PRT
0,No Deposit,161,rare
0,No Deposit,161,rare
0,No Deposit,32,FRA
0,No Deposit,40,USA
0,No Deposit,1,GBR
0,No Deposit,31,NOR
0,No Deposit,31,NOR
0,No Deposit,2,FRA
0,No Deposit,194,rare
0,No Deposit,7,FRA
0,No Deposit,163,rare
0,No Deposit,30,rare
0,No Deposit,214,GBR
0,No Deposit,200,DEU
0,No Deposit,157,rare
0,No Deposit,161,rare
0,No Deposit,17,ESP
0,No Deposit,174,DEU
0,No Deposit,22,BEL
0,No Deposit,51,PRT
0,No Deposit,233,DEU
0,No Deposit,95,FRA
0,No Deposit,137,rare
0,No Deposit,54,GBR
0,No Deposit,106,DEU
0,No Deposit,6,CHE
0,No Deposit,135,rare
0,No Deposit,212,FRA
0,No Deposit,163,ESP
0,No Deposit,30,rare
0,No Deposit,260,rare
0,No Deposit,71,CHE
0,No Deposit,32,POL
0,No Deposit,5,GBR
0,No Deposit,71,CHE
0,No Deposit,9,ESP
0,No Deposit,106,DEU
0,No Deposit,41,BEL
0,No Deposit,177,rare
0,No Deposit,190,rare
0,No Deposit,135,DEU
0,No Deposit,228,DEU
0,No Deposit,228,DEU
0,No Deposit,9,BEL
0,No Deposit,227,rare
0,No Deposit,253,DEU
0,No Deposit,0,USA
0,No Deposit,9,rare
0,No Deposit,29,rare
0,No Deposit,50,rare
0,No Deposit,1,rare
0,No Deposit,15,PRT
0,No Deposit,38,rare
0,No Deposit,108,FRA
0,No Deposit,45,DEU
0,No Deposit,5,rare
0,No Deposit,38,rare
0,No Deposit,119,rare
0,No Deposit,36,ESP
0,No Deposit,88,POL
0,No Deposit,88,POL
0,No Deposit,1,POL
0,No Deposit,34,DEU
0,No Deposit,27,rare
0,No Deposit,88,POL
0,No Deposit,88,POL
0,No Deposit,4,ESP
0,No Deposit,15,ESP
0,No Deposit,9,FRA
0,No Deposit,0,rare
0,No Deposit,87,rare
0,No Deposit,28,DEU
0,No Deposit,1,GBR
0,No Deposit,93,ESP
0,No Deposit,211,rare
0,No Deposit,211,rare
0,No Deposit,225,DEU
0,No Deposit,85,GBR
0,No Deposit,3,GBR
0,No Deposit,85,GBR
0,No Deposit,56,BEL
0,No Deposit,127,rare
0,No Deposit,7,rare
0,No Deposit,35,GBR
0,No Deposit,204,GBR
0,No Deposit,3,PRT
0,No Deposit,17,GBR
0,No Deposit,41,rare
0,No Deposit,174,rare
0,No Deposit,9,rare
0,No Deposit,1,rare
0,No Deposit,59,USA
0,No Deposit,3,rare
0,No Deposit,127,DEU
0,No Deposit,72,rare
0,No Deposit,85,rare
0,No Deposit,59,USA
0,No Deposit,85,rare
0,No Deposit,85,DEU
0,No Deposit,106,FRA
0,No Deposit,218,GBR
0,No Deposit,85,rare
0,No Deposit,349,DEU
0,No Deposit,85,rare
0,No Deposit,349,DEU
0,No Deposit,85,rare
0,No Deposit,349,DEU
0,No Deposit,9,FRA
0,No Deposit,349,DEU
0,No Deposit,85,rare
0,No Deposit,220,DEU
0,No Deposit,77,ESP
0,No Deposit,85,rare
0,No Deposit,338,FRA
0,No Deposit,2,BEL
0,No Deposit,17,ESP
0,No Deposit,5,rare
0,No Deposit,187,FRA
0,No Deposit,3,rare
0,No Deposit,95,USA
0,No Deposit,166,FRA
0,No Deposit,163,USA
0,No Deposit,185,DEU
0,No Deposit,3,DEU
0,No Deposit,141,rare
0,No Deposit,1,DEU
0,No Deposit,51,rare
0,No Deposit,32,DEU
0,No Deposit,253,rare
0,No Deposit,132,DEU
0,No Deposit,132,rare
0,No Deposit,338,FRA
0,No Deposit,75,DEU
0,No Deposit,78,CHE
0,No Deposit,75,DEU
0,No Deposit,2,rare
0,No Deposit,28,BEL
0,No Deposit,28,BEL
0,No Deposit,28,BEL
0,No Deposit,7,GBR
0,No Deposit,0,ESP
0,No Deposit,16,FRA
0,No Deposit,77,GBR
0,No Deposit,29,POL
0,No Deposit,126,ROU
0,No Deposit,147,GBR
0,No Deposit,102,USA
0,No Deposit,36,USA
0,No Deposit,338,FRA
0,No Deposit,338,rare
0,No Deposit,187,FRA
0,No Deposit,187,FRA
0,No Deposit,187,FRA
0,No Deposit,28,FRA
0,No Deposit,101,rare
0,No Deposit,0,PRT
0,No Deposit,88,POL
0,No Deposit,3,ESP
0,No Deposit,0,PRT
0,No Deposit,147,GBR
0,No Deposit,0,USA
0,No Deposit,102,FRA
0,No Deposit,110,USA
0,No Deposit,180,USA
0,No Deposit,36,USA
0,No Deposit,110,rare
0,No Deposit,110,rare
0,No Deposit,110,rare
0,No Deposit,102,FRA
0,No Deposit,0,rare
0,No Deposit,8,rare
0,No Deposit,32,rare
0,No Deposit,16,rare
0,No Deposit,34,DEU
0,No Deposit,164,DEU
0,No Deposit,3,FRA
0,No Deposit,35,IRL
0,No Deposit,180,rare
0,No Deposit,17,USA
0,No Deposit,32,rare
0,No Deposit,186,DEU
0,No Deposit,32,rare
0,No Deposit,0,rare
0,No Deposit,32,PRT
0,No Deposit,41,PRT
0,No Deposit,3,ESP
0,No Deposit,18,GBR
0,No Deposit,12,PRT
0,No Deposit,12,ESP
0,No Deposit,9,PRT
0,No Deposit,23,PRT
0,No Deposit,12,ESP
0,No Deposit,12,ESP
0,No Deposit,0,PRT
0,No Deposit,11,ESP
0,No Deposit,94,rare
0,No Deposit,3,GBR
0,No Deposit,93,FRA
0,No Deposit,59,GBR
0,No Deposit,10,DEU
0,No Deposit,6,FRA
0,No Deposit,203,rare
0,No Deposit,228,rare
0,No Deposit,228,ROU
0,No Deposit,25,FRA
0,No Deposit,10,GBR
0,No Deposit,151,GBR
0,No Deposit,40,DEU
0,No Deposit,176,CHE
0,No Deposit,0,rare
0,No Deposit,17,FRA
0,No Deposit,133,CHE
0,No Deposit,151,GBR
0,No Deposit,151,GBR
0,No Deposit,0,ESP
0,No Deposit,68,FRA
0,No Deposit,68,FRA
0,No Deposit,45,FRA
0,No Deposit,203,GBR
0,No Deposit,14,rare
0,No Deposit,180,FRA
0,No Deposit,180,PRT
0,No Deposit,0,USA
0,No Deposit,4,PRT
0,No Deposit,98,USA
0,No Deposit,6,rare
0,No Deposit,23,FRA
0,No Deposit,151,DEU
0,No Deposit,88,IRL
0,No Deposit,49,rare
0,No Deposit,36,FRA
0,No Deposit,262,FRA
0,No Deposit,147,ESP
0,No Deposit,181,FRA
0,No Deposit,2,FRA
0,No Deposit,11,rare
0,No Deposit,1,FRA
0,No Deposit,61,BEL
0,No Deposit,54,rare
0,No Deposit,27,FRA
0,No Deposit,3,FRA
0,No Deposit,1,PRT
0,No Deposit,99,DEU
0,No Deposit,124,DEU
0,No Deposit,89,CHE
0,No Deposit,88,CHE
0,No Deposit,24,ROU
0,No Deposit,222,ROU
0,No Deposit,266,DEU
0,No Deposit,13,CHE
0,No Deposit,28,CHE
0,No Deposit,32,GBR
0,No Deposit,158,FRA
0,No Deposit,30,ESP
0,No Deposit,59,rare
0,No Deposit,59,rare
0,No Deposit,95,rare
0,No Deposit,35,GBR
0,No Deposit,181,rare
0,No Deposit,25,PRT
0,No Deposit,181,rare
0,No Deposit,47,rare
0,No Deposit,33,GBR
0,No Deposit,60,IRL
0,No Deposit,213,GBR
0,No Deposit,2,PRT
0,No Deposit,131,FRA
0,No Deposit,182,FRA
0,No Deposit,17,IRL
0,No Deposit,1,CHE
0,No Deposit,271,rare
0,No Deposit,25,PRT
0,No Deposit,28,DEU
0,No Deposit,68,NOR
0,No Deposit,4,PRT
0,No Deposit,9,PRT
0,No Deposit,2,PRT
0,No Deposit,105,BEL
0,No Deposit,180,PRT
0,No Deposit,19,FRA
0,No Deposit,47,rare
0,No Deposit,19,ESP
0,No Deposit,180,FRA
0,No Deposit,182,rare
0,No Deposit,111,rare
0,No Deposit,181,FRA
0,No Deposit,180,FRA
0,No Deposit,180,rare
0,No Deposit,0,FRA
0,No Deposit,181,FRA
0,No Deposit,19,FRA
0,No Deposit,181,PRT
0,No Deposit,13,USA
0,No Deposit,181,GBR
0,No Deposit,181,FRA
0,No Deposit,17,rare
0,No Deposit,181,PRT
0,No Deposit,36,FRA
0,No Deposit,5,rare
0,No Deposit,27,PRT
0,No Deposit,4,ESP
0,No Deposit,31,DEU
0,No Deposit,209,rare
0,No Deposit,212,rare
0,No Deposit,208,rare
0,No Deposit,84,ESP
0,No Deposit,260,DEU
0,No Deposit,0,USA
0,No Deposit,279,DEU
0,No Deposit,36,CHE
0,No Deposit,279,DEU
0,No Deposit,36,CHE
0,No Deposit,1,BEL
0,No Deposit,112,rare
0,No Deposit,181,FRA
0,No Deposit,187,CHE
0,No Deposit,125,DEU
0,No Deposit,40,rare
0,No Deposit,126,ESP
0,No Deposit,32,FRA
0,No Deposit,25,FRA
0,No Deposit,180,rare
0,No Deposit,181,FRA
0,No Deposit,206,DEU
0,No Deposit,180,PRT
0,No Deposit,43,PRT
0,No Deposit,181,rare
0,No Deposit,180,GBR
0,No Deposit,180,FRA
0,No Deposit,114,PRT
0,No Deposit,26,FRA
0,No Deposit,111,PRT
0,No Deposit,47,BEL
0,No Deposit,111,USA
0,No Deposit,36,USA
0,No Deposit,180,USA
0,No Deposit,180,USA
0,No Deposit,113,USA
0,No Deposit,180,rare
0,No Deposit,0,PRT
0,No Deposit,182,PRT
0,No Deposit,21,GBR
0,No Deposit,82,GBR
0,No Deposit,3,PRT
0,No Deposit,182,FRA
0,No Deposit,0,FRA
0,No Deposit,81,IRL
0,No Deposit,180,rare
0,No Deposit,1,PRT
0,No Deposit,22,CHE
0,No Deposit,17,FRA
0,No Deposit,113,PRT
0,No Deposit,40,PRT
0,No Deposit,6,PRT
0,No Deposit,36,PRT
0,No Deposit,17,DEU
0,No Deposit,57,rare
0,No Deposit,82,IRL
0,No Deposit,3,PRT
0,No Deposit,53,DEU
0,No Deposit,1,GBR
0,No Deposit,113,DEU
0,No Deposit,2,rare
0,No Deposit,176,GBR
0,No Deposit,41,PRT
0,No Deposit,2,ESP
0,No Deposit,194,DEU
0,No Deposit,3,rare
0,No Deposit,11,rare
0,No Deposit,17,DEU
0,No Deposit,0,PRT
0,No Deposit,15,PRT
0,No Deposit,0,FRA
0,No Deposit,52,PRT
0,No Deposit,0,BEL
0,No Deposit,1,USA
0,No Deposit,22,ESP
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,1,ESP
0,No Deposit,91,GBR
0,No Deposit,22,GBR
0,No Deposit,6,PRT
0,No Deposit,2,PRT
1,No Deposit,1,PRT
0,No Deposit,4,PRT
0,No Deposit,6,PRT
0,No Deposit,5,PRT
0,No Deposit,25,PRT
0,No Deposit,6,PRT
0,No Deposit,0,GBR
0,No Deposit,268,DEU
0,No Deposit,48,rare
0,No Deposit,49,BEL
0,No Deposit,24,DEU
0,No Deposit,268,DEU
0,No Deposit,49,DEU
0,No Deposit,97,rare
0,No Deposit,268,DEU
0,No Deposit,47,GBR
0,No Deposit,0,PRT
0,No Deposit,268,rare
0,No Deposit,268,DEU
0,No Deposit,84,CHE
0,No Deposit,98,CHE
0,No Deposit,185,rare
0,No Deposit,81,rare
0,No Deposit,24,ESP
0,No Deposit,18,FRA
0,No Deposit,21,rare
0,No Deposit,1,rare
0,No Deposit,25,CHE
0,No Deposit,0,PRT
0,No Deposit,2,CHE
0,No Deposit,112,DEU
0,No Deposit,0,PRT
0,No Deposit,0,rare
0,No Deposit,77,FRA
0,No Deposit,0,rare
0,No Deposit,44,GBR
0,No Deposit,38,CHE
0,No Deposit,2,rare
0,No Deposit,23,ESP
0,No Deposit,36,rare
0,No Deposit,68,IRL
0,No Deposit,45,rare
0,No Deposit,0,PRT
0,No Deposit,43,rare
0,No Deposit,2,rare
0,No Deposit,2,PRT
0,No Deposit,2,PRT
0,No Deposit,2,rare
0,No Deposit,1,PRT
0,No Deposit,20,IRL
0,No Deposit,6,ESP
0,No Deposit,238,PRT
0,No Deposit,77,PRT
0,No Deposit,335,FRA
0,No Deposit,2,ESP
0,No Deposit,53,PRT
0,No Deposit,0,USA
0,No Deposit,105,PRT
0,No Deposit,105,PRT
0,No Deposit,53,ESP
0,No Deposit,53,PRT
0,No Deposit,105,DEU
0,No Deposit,105,PRT
0,No Deposit,105,DEU
0,No Deposit,0,PRT
0,No Deposit,53,PRT
0,No Deposit,7,GBR
0,No Deposit,34,rare
0,No Deposit,34,GBR
0,No Deposit,1,PRT
0,No Deposit,92,DEU
0,No Deposit,135,BEL
0,No Deposit,53,PRT
0,No Deposit,5,USA
0,No Deposit,57,rare
0,No Deposit,4,GBR
0,No Deposit,335,FRA
0,No Deposit,255,NOR
0,No Deposit,254,NOR
0,No Deposit,255,NOR
0,No Deposit,3,PRT
0,No Deposit,335,PRT
0,No Deposit,99,USA
0,No Deposit,99,USA
0,No Deposit,38,GBR
0,No Deposit,261,GBR
0,No Deposit,377,DEU
0,No Deposit,377,DEU
0,No Deposit,238,PRT
0,No Deposit,238,FRA
0,No Deposit,38,PRT
0,No Deposit,218,FRA
0,No Deposit,335,FRA
0,No Deposit,335,FRA
